class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16
0,qid:1676,0,0,1,0,4,1,0,1,0,2,4,13,3,1,1.3,2
1,qid:1677,0,0,1,1,2,2,0,0,0,1,6,13,5,1,1.4,2
0,qid:1677,0,0,0,0,3,6,0,0,0,0,9,18,7,4,1.6,2
0,qid:1678,0,2,0,1,0,2,0,0,0,0,2,7,4,2,1.8,2
1,qid:1678,0,0,0,0,1,3,0,0,0,0,3,7,3,1,2,3
1,qid:1679,0,0,0,0,1,5,0,0,0,0,6,12,4,1,1.5,2
0,qid:1679,0,0,1,0,1,3,0,0,0,1,3,9,3,1,1.3,2
1,qid:1680,0,1,0,2,0,1,0,0,0,0,5,9,3,1,1.7,2
0,qid:1680,0,0,1,2,0,2,0,0,0,0,4,9,4,2,1.8,3
0,qid:1681,1,0,1,1,2,1,1,0,0,1,3,11,4,3,1.8,3
1,qid:1681,0,0,0,0,1,4,0,0,0,1,4,10,4,1,1.3,2
0,qid:1682,0,0,0,2,0,2,0,0,0,0,3,7,3,1,1.3,2
1,qid:1682,0,1,0,2,1,2,0,0,0,1,4,11,4,0,1.5,2
0,qid:1683,0,0,0,0,2,2,0,0,0,1,5,10,2,2,1,1
1,qid:1683,0,0,0,0,2,1,0,0,0,0,2,5,2,1,1,1
0,qid:1684,0,0,0,0,4,3,0,1,0,0,4,12,6,3,1,1
1,qid:1684,0,0,0,1,0,2,0,0,0,1,4,8,4,1,1.3,2
1,qid:1685,1,0,0,1,0,0,0,0,0,0,1,3,1,1,1,1
0,qid:1685,0,0,0,0,1,3,0,0,0,0,3,7,3,1,1,1
0,qid:1686,0,0,2,1,2,2,0,0,1,0,5,13,4,1,1.3,2
1,qid:1686,0,0,0,1,1,3,0,0,1,1,4,11,5,0,1.4,2
0,qid:1687,0,0,0,1,1,5,0,0,0,0,7,15,6,2,2.5,3
1,qid:1687,0,0,0,1,2,3,0,0,0,1,5,12,4,1,2.3,3
1,qid:1688,0,0,0,0,0,5,0,0,0,0,4,9,4,1,1,1
0,qid:1688,0,0,0,1,0,3,0,1,0,0,1,6,4,0,1.5,2
0,qid:1689,0,0,1,0,2,2,0,0,0,0,4,9,4,1,2,3
1,qid:1689,0,0,1,0,2,3,0,0,0,0,4,10,4,1,2.5,4
1,qid:1690,0,0,0,2,0,2,0,0,0,0,4,9,4,1,1.8,3
0,qid:1690,1,1,0,0,2,6,0,0,0,2,7,19,7,3,2,2
1,qid:1691,0,0,0,0,0,3,0,0,0,0,3,7,2,1,1.5,2
0,qid:1691,0,1,0,3,4,1,0,0,1,0,7,17,8,2,1.8,3
0,qid:1692,1,0,0,2,2,3,0,0,0,1,8,17,6,2,1.2,2
1,qid:1692,1,0,0,3,0,1,0,0,1,0,5,11,4,1,1.5,2
0,qid:1693,3,2,1,0,1,0,0,1,1,0,3,12,4,0,1.3,2
1,qid:1693,1,0,0,1,0,1,0,0,0,2,2,7,2,1,1,1
0,qid:1694,0,0,0,0,0,6,0,0,0,0,4,10,3,0,1,1
1,qid:1694,0,0,0,0,0,5,0,0,0,0,4,9,3,0,1.7,2
0,qid:1695,1,0,0,0,3,5,0,0,0,2,7,18,7,2,1.4,2
1,qid:1695,0,0,1,1,0,1,0,0,0,0,2,5,2,1,1.5,2
1,qid:1696,0,0,0,0,1,3,0,0,0,1,3,8,3,2,1.3,2
0,qid:1696,1,0,0,0,1,6,0,0,1,0,4,13,5,2,1.8,3
0,qid:1697,0,0,0,0,2,3,0,0,0,0,2,7,4,2,1.5,2
1,qid:1697,1,0,0,0,0,2,0,0,0,1,1,5,2,0,1.5,2
1,qid:1698,0,0,1,1,0,3,0,0,1,0,3,9,4,2,1.8,3
0,qid:1698,2,0,1,0,2,0,0,0,0,2,2,9,2,1,1.5,2
0,qid:1699,0,0,0,1,2,2,0,0,0,2,4,11,4,1,1.5,2
1,qid:1699,0,0,0,0,2,2,0,0,0,1,4,9,5,1,1.4,2
0,qid:1700,1,0,0,1,1,4,0,0,0,1,2,10,5,2,1.8,3
1,qid:1700,0,0,0,0,1,3,0,0,0,2,2,8,4,2,1.3,2
1,qid:1701,0,0,0,0,0,3,0,0,0,0,3,6,2,0,1.5,2
0,qid:1701,0,0,0,1,1,3,0,0,0,0,4,9,4,0,2,2
0,qid:1702,0,1,0,1,0,7,0,0,0,1,9,19,7,2,2.1,4
1,qid:1702,2,0,0,2,0,3,0,0,0,0,4,11,6,1,3.5,6
1,qid:1703,0,0,1,1,1,1,0,0,0,0,3,7,2,0,1.5,2
0,qid:1703,0,1,1,0,1,2,0,0,0,0,4,9,3,1,1.3,2
1,qid:1704,2,0,0,1,1,2,0,0,0,1,5,12,5,2,2.2,3
0,qid:1704,2,2,1,0,0,0,0,0,0,0,5,11,2,0,1.5,2
1,qid:1705,0,0,0,2,0,2,0,0,0,0,3,8,3,1,2,3
0,qid:1705,1,0,1,0,1,3,0,0,1,1,2,10,4,2,1.5,2
0,qid:1706,0,0,2,1,0,3,0,0,0,0,4,10,5,0,2,3
1,qid:1706,0,0,0,1,1,2,0,0,0,0,3,7,2,1,1.5,2
1,qid:1707,1,1,0,1,0,3,0,0,0,0,4,10,3,0,2,3
0,qid:1707,0,0,0,2,0,3,0,0,0,0,4,9,4,2,1.8,2
0,qid:1708,0,0,1,3,3,1,0,0,0,2,6,16,6,4,1.8,2
1,qid:1708,1,0,0,0,1,0,0,0,0,1,2,5,1,1,1,1
1,qid:1709,0,0,2,0,2,1,0,0,0,0,2,7,4,1,1.5,2
0,qid:1709,0,0,0,0,1,4,0,0,0,0,5,11,4,1,2.3,3
0,qid:1710,1,1,1,1,4,1,0,0,0,1,6,16,7,2,2.9,4
1,qid:1710,0,1,0,0,0,2,0,0,0,0,3,6,2,1,1.5,2
1,qid:1711,0,0,1,1,3,0,0,0,0,0,5,10,4,0,2,3
0,qid:1711,0,1,0,0,0,3,0,0,1,1,2,8,2,2,1.5,2
1,qid:1712,0,0,0,1,1,4,0,0,0,0,6,12,5,0,2.2,3
0,qid:1712,1,0,0,1,0,4,0,0,1,0,5,12,5,1,1.8,3
0,qid:1713,1,1,0,1,0,6,0,0,0,0,6,15,8,1,1.8,3
1,qid:1713,0,1,0,2,1,0,0,1,0,1,3,9,3,0,1.3,2
1,qid:1714,1,0,0,2,2,4,0,0,0,2,4,15,5,2,1.4,2
0,qid:1714,1,0,1,1,3,7,0,0,0,1,10,24,11,3,2.5,4
1,qid:1715,0,0,0,0,0,2,0,0,0,0,4,8,3,1,1.7,2
0,qid:1715,1,0,1,0,1,2,0,1,0,0,3,10,2,0,1.5,2
1,qid:1716,0,0,0,2,2,1,0,0,0,0,5,10,4,2,1.5,2
0,qid:1716,0,0,1,0,2,3,0,0,0,2,5,13,5,1,1.6,2
0,qid:1717,1,3,0,1,3,2,0,0,0,1,8,19,6,1,1.5,2
1,qid:1717,0,0,0,0,0,6,0,0,0,0,4,10,5,1,1.8,2
1,qid:1718,1,0,0,1,0,5,0,0,0,0,5,12,5,1,2,3
0,qid:1718,0,0,0,3,1,3,0,0,0,1,4,12,5,3,1.8,3
1,qid:1719,0,1,1,0,0,4,0,0,0,1,4,11,5,2,2.4,4
0,qid:1719,0,2,0,0,0,0,0,0,0,2,2,6,1,1,1,1
1,qid:1720,0,0,0,1,2,1,0,0,0,0,5,10,4,1,1.8,3
0,qid:1720,0,1,0,0,1,2,0,0,0,1,3,8,4,1,1.8,3
1,qid:1721,1,0,0,0,3,3,0,0,0,0,6,13,5,1,1.6,2
0,qid:1721,0,0,1,0,4,5,0,0,0,1,8,19,7,2,2.1,4
0,qid:1722,1,0,0,1,3,3,0,0,0,0,3,11,6,0,1.3,2
1,qid:1722,1,0,0,0,2,3,0,0,0,0,2,8,3,1,1.7,2
1,qid:1723,0,2,0,2,1,0,0,0,0,1,5,13,3,1,1.7,2
0,qid:1723,0,0,0,1,2,5,0,0,0,1,8,17,7,2,1.6,2
1,qid:1724,0,0,1,1,2,0,0,0,1,0,4,9,3,1,1.7,2
0,qid:1724,1,0,1,1,1,3,0,0,0,2,1,10,3,1,2,3
1,qid:1725,0,0,0,0,2,3,0,0,0,0,6,12,4,2,2,3
0,qid:1725,1,0,0,1,0,3,0,0,0,0,3,8,4,1,1.8,2
1,qid:1726,0,0,0,2,2,1,0,0,0,0,4,9,4,1,1.3,2
0,qid:1726,1,0,1,0,3,2,0,0,0,0,7,14,5,2,2,3
1,qid:1727,0,0,0,0,0,1,0,0,0,0,4,6,1,0,1,1
0,qid:1727,0,0,1,0,1,3,0,0,0,0,4,9,3,1,1.7,2
1,qid:1728,0,1,0,0,0,1,0,1,0,0,1,4,2,0,1.5,2
0,qid:1728,1,0,0,1,0,3,0,0,0,0,5,10,4,0,1.3,2
1,qid:1729,1,0,0,2,0,1,0,0,0,0,3,7,3,0,1.3,2
0,qid:1729,0,1,1,0,0,1,0,0,0,1,4,9,3,1,1.7,2
1,qid:1730,0,1,0,0,0,3,0,0,0,0,4,8,3,1,1.7,2
0,qid:1730,0,1,0,1,0,1,0,0,0,0,3,7,3,1,1.3,2
1,qid:1731,0,0,1,0,0,2,0,0,0,0,3,6,2,0,1.5,2
0,qid:1731,0,1,0,0,2,2,0,0,0,0,3,8,3,1,1.7,2
1,qid:1732,0,0,0,1,1,5,0,0,0,0,5,12,5,2,1.4,2
0,qid:1732,0,0,0,1,1,6,0,0,0,0,4,12,6,2,1.7,3
0,qid:1733,0,0,0,0,0,4,0,0,1,1,4,11,4,1,1.5,2
1,qid:1733,0,0,1,1,1,2,0,0,0,1,3,9,4,0,1.5,2
1,qid:1734,0,0,0,3,0,2,0,0,0,0,5,10,4,1,1.8,2
0,qid:1734,0,0,0,3,1,3,2,0,0,2,2,13,5,1,2,3
0,qid:1735,0,2,0,0,0,3,0,0,0,0,3,8,4,2,1.8,2
1,qid:1735,0,0,1,2,2,2,0,0,0,0,7,14,5,2,1.8,3
1,qid:1736,0,0,0,0,1,3,0,0,0,0,4,8,3,1,1.3,2
0,qid:1736,0,1,1,0,0,2,0,0,2,0,1,7,3,0,2,3
0,qid:1737,0,0,0,0,3,3,0,0,0,0,6,12,5,1,2.4,3
1,qid:1737,0,1,0,1,0,2,0,0,0,1,3,8,3,1,1.7,2
0,qid:1738,0,0,0,0,2,4,0,1,0,0,1,8,3,0,2,3
1,qid:1738,0,0,0,2,0,2,0,0,0,0,4,8,3,1,2,3
0,qid:1739,1,0,0,0,0,6,0,0,0,1,6,15,4,1,2,3
1,qid:1739,0,1,0,0,2,2,0,0,0,0,7,13,4,2,1.8,2
0,qid:1740,0,1,3,0,0,2,0,0,0,3,4,13,6,4,1,1
1,qid:1740,0,0,0,2,1,4,0,1,0,1,3,12,6,2,1.3,2
1,qid:1741,0,0,0,1,0,3,0,0,0,0,3,7,3,1,1.7,2
0,qid:1741,0,0,0,0,0,4,0,0,0,0,3,7,2,1,1.5,2
0,qid:1742,0,1,0,7,5,3,0,1,3,1,10,31,14,3,2.5,2
1,qid:1742,1,0,0,0,2,4,0,0,0,0,2,9,3,2,1.7,2
0,qid:1743,1,0,0,0,2,2,1,0,0,1,2,9,3,1,1.3,2
1,qid:1743,1,0,0,0,2,1,0,0,0,0,4,8,3,2,1.7,2
0,qid:1744,0,0,0,0,0,5,0,0,0,1,5,12,6,2,1.8,3
1,qid:1744,0,1,0,0,0,3,0,0,0,0,2,6,3,0,1.3,2
0,qid:1745,1,0,0,1,0,12,0,0,1,2,4,21,10,4,2,4
1,qid:1745,1,0,0,0,0,2,0,0,0,0,3,8,3,1,2,3
1,qid:1746,0,0,0,1,1,2,0,0,0,1,4,12,3,0,1.7,2
0,qid:1746,0,0,0,1,1,3,0,0,0,0,4,9,3,1,2,3
1,qid:1747,0,0,1,0,1,4,0,0,0,0,6,12,5,0,1.6,2
0,qid:1747,0,0,0,1,3,3,0,0,0,1,5,13,5,1,1.8,3
1,qid:1748,0,0,0,2,0,1,0,0,0,0,2,5,2,1,1,1
0,qid:1748,1,0,0,2,2,4,0,0,0,0,5,15,5,2,2,2
1,qid:1749,1,0,0,0,2,2,0,0,0,0,2,7,1,1,1,1
0,qid:1749,0,0,0,0,1,6,0,0,0,0,4,11,4,1,2.3,3
1,qid:1750,0,0,0,0,1,4,0,0,0,0,4,9,4,1,1.8,2
0,qid:1750,0,1,2,0,4,4,0,0,0,1,9,21,9,3,1.7,2
1,qid:1751,0,0,0,1,1,4,0,0,0,0,5,11,5,1,2.2,3
0,qid:1751,1,1,0,1,2,2,0,0,0,0,3,10,4,3,1.8,2
1,qid:1752,0,0,0,1,1,0,0,0,0,0,3,5,1,0,1,1
0,qid:1752,1,1,0,0,3,6,0,0,1,0,8,20,10,4,1.6,3
1,qid:1753,0,0,0,0,0,3,0,0,0,0,3,6,2,2,1,1
0,qid:1753,0,0,1,1,0,2,0,0,0,0,4,8,3,2,1.7,2
1,qid:1754,0,1,0,0,0,3,0,0,0,0,4,8,3,1,1.7,2
0,qid:1754,0,1,1,2,0,2,0,0,0,0,5,11,4,1,1.5,2
0,qid:1755,1,0,0,1,2,1,0,0,0,0,4,9,3,1,1.3,2
1,qid:1755,0,0,0,0,0,4,0,1,0,0,2,7,3,0,1,1
1,qid:1756,0,0,0,2,0,1,0,0,1,0,1,5,3,0,1.7,2
0,qid:1756,0,0,1,1,0,0,0,0,0,1,1,4,1,1,1,1
0,qid:1757,0,0,1,2,0,5,0,0,0,0,4,12,4,3,1.8,2
1,qid:1757,0,0,1,1,0,1,0,0,0,0,3,6,2,0,1,1
1,qid:1758,0,0,0,1,0,3,0,0,0,0,4,8,3,1,1,1
0,qid:1758,2,0,0,0,1,1,0,1,0,0,1,7,2,2,1.5,2
0,qid:1759,0,0,1,1,1,4,0,0,0,1,6,14,6,2,2.2,4
1,qid:1759,2,0,0,0,0,4,0,0,1,0,2,9,4,0,2.3,3
1,qid:1760,0,0,1,1,0,2,0,0,0,0,5,9,3,2,1.7,2
0,qid:1760,0,0,0,1,3,2,0,0,0,0,3,10,4,1,2.5,4
0,qid:1761,0,0,1,0,2,2,0,0,0,0,5,10,4,1,2,3
1,qid:1761,1,0,0,0,1,3,0,0,0,0,1,6,3,0,2,3
0,qid:1762,0,1,0,0,1,2,0,0,0,0,3,7,3,1,1.3,2
1,qid:1762,0,0,1,0,1,1,0,0,0,0,3,6,2,1,1.5,2
1,qid:1763,1,0,0,1,2,2,0,0,0,0,5,11,4,0,2,2
0,qid:1763,0,0,3,3,1,1,0,0,1,0,6,15,5,1,1.6,2
0,qid:1764,0,0,0,1,1,2,0,0,0,0,2,6,3,1,1.3,2
1,qid:1764,0,0,0,2,1,2,0,0,0,0,3,8,4,0,1.3,2
1,qid:1765,0,0,0,2,0,3,0,0,0,0,4,9,3,0,2,3
0,qid:1765,1,1,0,1,2,4,0,0,1,0,6,16,6,1,2,3
1,qid:1766,1,0,1,0,1,0,0,0,0,0,5,8,2,1,1,1
0,qid:1766,3,0,0,1,2,0,0,0,0,2,4,12,3,1,1.7,2
0,qid:1767,0,1,0,1,0,1,0,0,0,0,5,9,2,1,1.5,2
1,qid:1767,0,0,1,0,1,2,0,0,0,1,4,9,2,1,1.5,2
0,qid:1768,0,0,0,0,0,7,0,0,0,0,4,11,5,1,1.8,2
1,qid:1768,0,0,0,0,1,3,0,0,0,0,3,7,1,1,1,1
0,qid:1769,0,0,1,1,1,2,0,0,0,0,2,7,4,2,1.5,2
1,qid:1769,1,0,0,0,0,3,0,0,0,0,2,6,2,1,1.5,2
1,qid:1770,0,0,0,0,1,3,0,0,0,1,3,8,2,2,1,1
0,qid:1770,0,0,1,1,2,1,0,0,0,1,3,9,4,1,2,2
0,qid:1771,0,2,0,1,0,3,0,0,0,2,4,12,6,1,2,2
1,qid:1771,0,0,0,2,0,4,0,0,0,0,6,12,4,2,1.3,2
1,qid:1772,2,0,0,1,0,1,0,0,0,0,5,9,3,1,1.7,2
0,qid:1772,1,1,0,0,1,2,0,0,0,0,6,11,4,2,2,2
1,qid:1773,1,0,0,0,1,4,0,1,0,0,5,12,3,2,2,3
0,qid:1773,1,2,0,0,4,2,0,0,0,0,8,17,5,1,1.4,2
0,qid:1774,0,1,0,0,1,4,0,0,0,0,7,14,6,2,1.7,3
1,qid:1774,1,0,0,0,1,2,0,0,0,0,2,6,1,1,1,1
1,qid:1775,0,0,0,0,1,3,0,0,0,0,4,8,3,1,1.7,2
0,qid:1775,1,0,1,2,2,2,0,0,0,1,6,15,6,2,1.5,2
0,qid:1776,0,0,1,0,0,5,0,0,0,0,4,10,4,1,2,3
1,qid:1776,0,1,0,1,0,1,0,0,0,0,2,5,2,1,1.5,2
0,qid:1777,2,0,1,0,2,0,0,0,0,0,1,6,2,0,1.5,2
1,qid:1777,0,0,0,2,1,1,0,0,0,1,3,8,3,2,1.3,2
1,qid:1778,1,1,0,0,1,4,0,0,0,0,4,11,3,3,1.7,2
0,qid:1778,0,0,0,1,0,4,0,1,0,0,4,10,4,2,1.5,2
0,qid:1779,0,0,0,1,3,1,0,0,0,1,3,9,3,1,2,3
1,qid:1779,0,0,0,0,0,2,0,0,0,0,2,4,1,0,1,1
1,qid:1780,0,0,0,0,2,4,0,0,0,2,3,11,5,3,1.6,3
0,qid:1780,4,2,1,1,0,1,0,0,2,0,7,18,8,2,1.8,3
1,qid:1781,0,1,0,0,0,3,0,0,1,1,2,8,3,1,1.7,2
0,qid:1781,1,1,1,0,0,1,0,0,0,0,3,7,3,1,1.7,2
1,qid:1782,0,0,0,0,0,4,0,0,0,0,3,7,3,0,1.7,2
0,qid:1782,0,1,1,0,1,1,0,0,1,0,2,7,3,2,1,1
1,qid:1783,0,0,0,1,1,3,0,0,0,0,6,11,4,0,1.5,2
0,qid:1783,1,1,1,0,0,3,0,0,0,0,3,10,3,1,1.3,2
0,qid:1784,0,1,0,0,2,3,0,0,0,1,5,12,5,3,1.6,2
1,qid:1784,0,0,0,2,1,1,0,0,2,1,0,7,2,2,1.5,2
1,qid:1785,0,0,1,0,0,3,0,0,0,0,2,6,1,1,1,1
0,qid:1785,1,0,0,0,2,1,0,0,0,0,4,8,2,0,1,1
1,qid:1786,0,0,1,2,0,4,0,0,0,0,4,11,4,1,2,2
0,qid:1786,1,0,0,4,2,3,0,0,0,1,7,18,6,2,2.2,4
1,qid:1787,0,0,0,0,0,3,0,0,0,0,4,7,2,1,1.5,2
0,qid:1787,0,0,0,0,3,3,0,0,0,1,0,7,3,2,1,1
0,qid:1788,1,0,0,1,2,6,0,0,0,2,4,16,8,4,2,4
1,qid:1788,0,0,0,0,1,4,0,1,0,0,3,10,5,1,2.6,4
0,qid:1789,1,1,0,0,1,4,0,0,0,0,6,23,6,2,2.2,4
1,qid:1789,2,0,0,1,1,1,0,0,0,1,4,10,4,1,1.3,2
0,qid:1790,0,0,0,3,1,2,0,0,0,0,5,11,5,2,2,2
1,qid:1790,0,0,2,0,1,2,0,0,0,1,2,8,1,2,1,1
1,qid:1791,0,0,0,1,0,3,0,0,0,1,3,8,3,1,1.7,2
0,qid:1791,0,0,0,1,1,2,1,0,1,0,3,9,6,1,2.3,4
1,qid:1792,0,0,0,0,0,4,0,0,0,0,4,8,3,0,1.7,2
0,qid:1792,1,0,0,0,2,2,0,0,0,0,4,10,3,0,1.3,2
0,qid:1793,0,0,0,1,1,2,0,0,0,0,3,7,2,0,1,1
1,qid:1793,0,0,0,0,0,4,0,0,0,0,2,7,4,1,2.5,4
1,qid:1794,0,0,0,0,0,3,0,0,0,0,3,6,2,1,1.5,2
0,qid:1794,0,0,0,0,1,1,0,0,0,0,4,6,1,1,1,1
0,qid:1795,0,0,0,1,3,3,0,0,0,1,6,14,5,2,1.6,2
1,qid:1795,0,0,1,1,0,2,0,0,0,0,5,10,4,1,1.3,2
0,qid:1796,2,0,0,1,0,1,0,0,0,0,2,6,2,1,1.5,2
1,qid:1796,1,0,1,0,0,2,0,0,0,0,3,7,3,0,1.3,2
1,qid:1797,1,0,0,0,1,2,0,0,0,0,3,7,3,1,1.3,2
0,qid:1797,0,0,1,0,2,3,0,0,0,1,4,11,4,1,2.5,4
0,qid:1798,1,0,0,1,2,2,0,0,0,2,3,12,4,2,2.3,3
1,qid:1798,0,0,1,0,0,2,0,0,0,0,3,7,3,0,1.7,2
1,qid:1799,0,0,0,1,0,4,0,0,0,0,3,11,3,1,1.7,2
0,qid:1799,0,2,1,0,0,1,0,0,0,0,6,12,5,1,2.8,4
0,qid:1800,0,1,0,0,1,5,0,0,0,0,4,11,4,1,2.3,3
1,qid:1800,0,0,0,0,1,2,0,0,1,0,2,6,2,1,1,1
0,qid:1801,0,0,0,1,1,3,0,0,0,1,4,10,3,1,2,3
1,qid:1801,0,0,0,1,2,0,0,0,0,1,2,6,2,1,1.5,2
0,qid:1802,0,1,0,0,3,3,0,0,0,0,4,11,5,2,2.8,4
1,qid:1802,0,0,2,0,0,2,0,0,0,0,3,7,3,1,2,3
1,qid:1803,1,0,0,2,2,0,0,0,0,0,5,10,4,2,2,3
0,qid:1803,1,1,0,1,1,2,0,0,0,1,5,13,4,3,1.3,2
1,qid:1804,0,0,0,1,1,4,0,0,0,1,6,13,5,1,1.8,3
0,qid:1804,0,0,0,1,2,1,0,1,0,0,3,8,4,1,1.3,2
0,qid:1805,1,2,1,2,1,0,0,0,0,0,5,12,4,1,2,3
1,qid:1805,0,1,0,1,1,2,0,0,0,0,4,9,4,2,1.3,2
0,qid:1806,0,0,1,2,1,4,0,1,0,0,6,15,5,1,2,2
1,qid:1806,0,0,0,1,2,3,0,0,0,0,5,11,4,1,1.5,2
1,qid:1807,0,0,0,0,0,4,0,0,0,1,2,7,2,2,1,1
0,qid:1807,1,0,1,1,1,1,0,0,0,0,5,10,4,1,1.8,3
1,qid:1808,0,0,0,0,2,2,0,0,0,2,2,8,4,1,1.3,2
0,qid:1808,0,0,0,0,2,2,0,1,0,1,2,9,3,1,2,3
1,qid:1809,0,0,0,0,1,4,0,0,0,0,4,9,4,1,1,1
0,qid:1809,0,0,0,1,1,1,0,0,0,0,4,7,2,0,1.5,2
1,qid:1810,0,0,0,2,0,1,0,0,0,0,4,7,2,1,1.5,2
0,qid:1810,0,1,1,1,1,7,0,0,0,1,7,19,8,5,2,4
0,qid:1811,0,0,0,0,0,7,0,0,0,0,4,11,6,1,1.8,3
1,qid:1811,0,0,2,0,0,1,1,1,0,0,2,7,3,0,1.7,2
1,qid:1812,1,0,1,1,0,3,0,0,0,0,5,11,4,1,2,3
0,qid:1812,3,1,2,0,0,1,0,0,0,1,6,14,6,1,2.5,4
1,qid:1813,1,0,1,0,0,2,0,0,0,1,0,5,1,2,1,1
0,qid:1813,1,1,0,2,2,5,0,0,0,0,10,21,10,3,1.5,3
0,qid:1814,0,1,0,1,0,3,0,0,0,0,4,9,3,1,1.7,2
1,qid:1814,0,0,0,1,0,2,0,0,0,0,4,7,2,0,1.5,2
0,qid:1815,0,0,1,0,5,1,0,0,0,0,5,12,5,4,2,3
1,qid:1815,0,0,0,1,1,5,0,0,0,0,4,11,5,1,1.8,2
0,qid:1816,0,2,1,0,1,1,0,0,0,1,5,11,4,2,1.8,3
1,qid:1816,0,0,0,1,0,2,0,0,0,0,4,8,3,1,2,3
1,qid:1817,0,0,0,0,2,1,0,0,0,0,3,6,1,0,1,1
0,qid:1817,0,0,0,0,0,3,0,0,0,2,3,8,3,1,1.7,2
0,qid:1818,0,0,1,1,1,3,0,0,0,1,4,11,5,2,1.4,2
1,qid:1818,0,0,0,0,1,3,0,0,0,1,4,9,3,0,1.7,2
1,qid:1819,0,0,1,0,3,1,0,0,0,0,2,7,3,0,1.3,2
0,qid:1819,1,0,0,0,2,2,0,0,0,0,4,9,4,1,1.8,2
1,qid:1820,0,0,0,1,0,5,0,0,0,0,4,10,3,0,1.3,2
0,qid:1820,1,0,0,0,2,1,0,0,0,1,3,8,2,2,1.5,2
0,qid:1821,1,0,0,0,1,2,0,0,0,0,2,7,3,0,1.7,2
1,qid:1821,0,0,0,0,1,2,0,0,0,0,4,7,2,0,1.5,2
1,qid:1822,0,0,0,1,2,1,0,0,0,0,3,7,3,2,1,1
0,qid:1822,0,0,0,1,0,2,0,0,0,1,4,10,4,1,1.5,2
0,qid:1823,0,0,0,0,1,3,0,0,0,0,4,8,2,0,1,1
1,qid:1823,0,0,0,0,2,2,0,0,0,0,1,5,1,0,1,1
1,qid:1824,1,1,0,1,0,1,0,0,0,0,4,8,3,1,1.7,2
0,qid:1824,0,2,3,0,1,0,0,0,0,1,3,10,3,1,1.7,2
1,qid:1825,0,1,0,2,0,2,0,0,0,0,4,9,4,3,1.3,2
0,qid:1825,1,1,1,1,2,2,0,0,0,0,2,10,3,2,1,1
1,qid:1826,0,0,0,1,0,2,0,0,0,0,2,5,2,0,1.5,2
0,qid:1826,1,0,0,1,0,1,1,0,0,0,3,7,3,0,1.3,2
1,qid:1827,0,0,1,0,0,2,0,0,1,0,0,4,2,1,1.5,2
0,qid:1827,0,0,0,0,1,3,0,0,1,0,3,9,4,1,1.8,3
1,qid:1828,1,0,0,1,0,3,0,0,0,0,4,9,4,2,1.8,2
0,qid:1828,0,0,3,3,1,1,0,0,0,0,6,14,5,1,2.2,3
0,qid:1829,1,0,1,0,0,6,0,0,1,0,4,13,4,2,2,3
1,qid:1829,0,1,0,0,1,2,0,0,0,0,4,8,3,0,1,1
1,qid:1830,0,0,1,0,1,4,0,0,0,0,5,11,5,2,2,3
0,qid:1830,1,0,0,1,0,3,0,0,0,0,3,10,4,1,2,3
0,qid:1831,0,0,0,1,0,3,0,0,0,2,4,12,5,0,1.8,3
1,qid:1831,2,0,0,1,0,4,0,0,0,0,3,10,5,1,2,3
1,qid:1832,0,0,0,0,1,5,0,0,0,0,7,13,5,2,1.8,3
0,qid:1832,0,1,0,0,1,7,0,1,1,0,4,15,9,1,3.4,5
1,qid:1833,0,0,0,0,2,1,0,0,0,1,2,6,1,1,1,1
0,qid:1833,0,0,0,1,0,7,0,0,0,0,4,14,7,1,1.7,2
1,qid:1834,0,0,0,0,3,4,0,0,0,0,1,8,3,0,2,3
0,qid:1834,1,0,0,2,0,1,0,0,0,0,5,10,3,2,2,3
1,qid:1835,0,1,0,1,1,1,0,0,0,1,2,7,3,1,2,3
0,qid:1835,0,0,0,0,1,6,0,0,0,0,6,15,5,2,1.2,2
1,qid:1836,1,1,0,0,1,2,0,0,0,0,5,10,3,2,1.7,2
0,qid:1836,0,0,1,0,2,2,0,0,0,0,4,9,4,2,2,3
0,qid:1837,0,1,0,2,1,2,0,0,0,0,6,12,5,1,2.2,3
1,qid:1837,0,0,0,0,1,3,0,0,0,0,6,10,3,1,1,1
1,qid:1838,0,0,0,1,0,2,0,0,1,0,1,5,2,1,1.5,2
0,qid:1838,0,0,1,1,0,3,0,0,0,1,5,11,4,2,2.3,3
1,qid:1839,0,0,0,1,0,4,0,0,1,0,4,10,4,1,2,3
0,qid:1839,1,0,0,0,1,3,0,0,1,1,3,10,5,1,2.2,3
0,qid:1840,0,1,0,1,2,4,0,0,0,1,3,12,6,3,1.5,2
1,qid:1840,0,0,0,1,0,2,0,0,0,0,3,6,2,1,1,1
1,qid:1841,1,0,0,1,1,2,0,0,0,0,5,11,5,1,2.4,3
0,qid:1841,0,1,1,1,2,1,0,1,0,0,3,10,5,1,1.8,2
0,qid:1842,0,1,2,1,0,3,0,0,0,0,5,12,5,1,1.8,2
1,qid:1842,0,0,1,1,1,2,0,0,1,0,3,9,4,0,1.5,2
1,qid:1843,0,0,0,1,2,1,0,0,1,0,3,8,3,1,1.7,2
0,qid:1843,1,1,0,0,0,2,0,0,0,0,4,8,3,1,1.7,2
1,qid:1844,0,0,0,0,2,3,0,0,0,0,2,7,4,0,1.3,2
